rank,school,conf,astcoach,schoolpay,otherpay,totalpay,maxbonus,stafftotal,category,complete,proportion
453,Central Florida,AAC,Allen Mogridge,200000.0,0.0,200000.0,16667.0,1831614.0,Others,yes,0.10919331256476528
454,Akron,MAC,Chuck Amato,199920.0,,199920.0,38876.0,910520.0,Others,yes,0.21956684092606424
455,Colorado State,Mt. West,Martin English,195237.0,,195237.0,18770.0,1627493.0,Others,yes,0.11996180628733887
456,Colorado State,Mt. West,Al Simmons,195236.0,,195236.0,18770.0,1627493.0,Others,yes,0.11996119184537199
457,Indiana,Big Ten,James Patton,194800.0,,194800.0,62777.0,2224500.0,Power Five,yes,0.08757024050348393
458,Texas-El Paso,CUSA,Patrick Higgins,194750.0,,194750.0,74917.0,1167375.0,Others,yes,0.1668272834350573
459,Texas-El Paso,CUSA,Scott Stoker,194750.0,,194750.0,74917.0,1167375.0,Others,yes,0.1668272834350573
460,Massachusetts,MAC,Tom Masella,194000.0,,194000.0,0.0,829933.0,Others,yes,0.2337538090424167
461,Indiana,Big Ten,Noah Joseph,193800.0,,193800.0,62777.0,2224500.0,Power Five,yes,0.08712070128118678
462,San Diego State,Mt. West,Brian Sipe,157500.0,36000.0,193500.0,46675.0,1428414.0,Others,yes,0.11026215088902797
463,Georgia Tech,ACC,Joe Speed,190950.0,2000.0,192950.0,15912.0,2233600.0,Power Five,yes,0.08548979226361031
464,Connecticut,AAC,Wayne Lineburg,192000.0,,192000.0,32000.0,1858000.0,Others,yes,0.10333692142088267
465,Connecticut,AAC,Mike Foley,192000.0,,192000.0,32000.0,1858000.0,Others,yes,0.10333692142088267
466,Connecticut,AAC,Kevin Wolthausen,192000.0,,192000.0,32000.0,1858000.0,Others,yes,0.10333692142088267
467,North Texas,CUSA,Mike Canales,190000.0,300.0,190300.0,15833.0,1148300.0,Others,yes,0.16546198728555256
468,Louisiana-Lafayette,Sun Belt,Jay Johnson,190000.0,0.0,190000.0,0.0,1064500.0,Others,yes,0.17848755284170972
469,North Texas,CUSA,John Skladany,190000.0,0.0,190000.0,15833.0,1148300.0,Others,yes,0.16546198728555256
470,Alabama at Birmingham,CUSA,Duwan Walker,190000.0,,190000.0,15833.0,1011000.0,Others,yes,0.18793273986152326
471,Iowa State,Big 12,Maurice Linguist,190000.0,,190000.0,15770.0,2110900.0,Power Five,yes,0.09000900090009001
472,Utah,PAC-12,Taylor Stubblefield,190000.0,,190000.0,15833.0,2420000.0,Power Five,yes,0.07851239669421488
473,Iowa State,Big 12,Louis Ayeni,190000.0,,190000.0,15770.0,2110900.0,Power Five,yes,0.09000900090009001
474,South Florida,AAC,Ron Dugans,190000.0,0.0,190000.0,0.0,1860400.0,Others,yes,0.1021285745001075
475,San Jose State,Mt. West,Jimmie Dougherty,188376.0,500.0,188876.0,3000.0,1073992.0,Others,yes,0.17539795454714746
476,Air Force,Mt. West,Mike Thiessen,187000.0,1500.0,188500.0,56100.0,1467500.0,Others,yes,0.127427597955707
477,Virginia,ACC,Scott Wachenheim,183000.0,5350.0,188350.0,15250.0,2908670.0,Power Five,yes,0.06291535306514662
478,Central Florida,AAC,Sean Beckton,183842.0,2500.0,186342.0,15320.0,1831614.0,Others,yes,0.1003715848426579
479,Utah State,Mt. West,Kevin McGiven,184316.0,2000.0,186316.0,15360.0,1092647.0,Others,yes,0.1686875999293459
480,New Mexico,Mt. West,Kevin Cosgrove,185000.0,1000.0,186000.0,0.0,1363775.0,Others,yes,0.13565287529101208
481,Oregon State,PAC-12,Joe Seumalo,185400.0,,185400.0,16667.0,2347200.0,Power Five,yes,0.0789877300613497
482,Georgia Tech,ACC,Lamar Owens,183950.0,700.0,184650.0,15329.0,2233600.0,Power Five,yes,0.08235583810888251
483,Indiana,Big Ten,Deland McCullough,184600.0,,184600.0,62777.0,2224500.0,Power Five,yes,0.08298494043605305
484,Georgia Tech,ACC,Bryan Cook,183950.0,600.0,184550.0,15329.0,2233600.0,Power Five,yes,0.08235583810888251
485,Colorado State,Mt. West,Tim Skipper,184295.0,,184295.0,17910.0,1627493.0,Others,yes,0.11323858228576099
486,Texas Tech,Big 12,Darrin Chiaverini,180000.0,3600.0,183600.0,45000.0,2155100.0,Power Five,yes,0.0835228063662939
487,Central Florida,AAC,Danny Barrett,181000.0,1800.0,182800.0,15083.0,1831614.0,Others,yes,0.09881994787111258
488,Central Florida,AAC,Tyson Summers,180000.0,2700.0,182700.0,15000.0,1831614.0,Others,yes,0.09827398130828875
489,California,PAC-12,Fred Tate,180000.0,2500.0,182500.0,50000.0,2081600.0,Power Five,yes,0.08647194465795542
490,North Carolina,ACC,Larry Porter,181667.0,,181667.0,15139.0,2051667.0,Power Five,yes,0.08854604572769363
491,Washington State,PAC-12,Paul Volero,181500.0,0.0,181500.0,22688.0,2309124.0,Power Five,yes,0.07860123579331382
492,Air Force,Mt. West,Ron Vanderlinden,180000.0,1500.0,181500.0,54000.0,1467500.0,Others,yes,0.12265758091993186
493,New Mexico State,Sun Belt,Gregg Brandon,180874.0,500.0,181374.0,0.0,757090.0,Others,yes,0.23890686708317374
494,California,PAC-12,Greg Burns,180000.0,1000.0,181000.0,50000.0,2081600.0,Power Five,yes,0.08647194465795542
495,Minnesota,Big Ten,Mike Sherels,181000.0,,181000.0,55250.0,2757000.0,Power Five,yes,0.06565107000362713
496,Oregon State,PAC-12,Chris Brasfield,180264.0,,180264.0,16667.0,2347200.0,Power Five,yes,0.07679959100204499
497,Oregon State,PAC-12,Brent Brennan,180264.0,,180264.0,16667.0,2347200.0,Power Five,yes,0.07679959100204499
498,Louisiana Tech,CUSA,Manny Diaz,180000.0,0.0,180000.0,0.0,999700.0,Others,yes,0.18005401620486147
499,Illinois,Big Ten,Al Seamonson,180000.0,0.0,180000.0,36000.0,2187825.0,Power Five,yes,0.08227349079565321
500,Illinois,Big Ten,Greg Colby,180000.0,0.0,180000.0,36000.0,2187825.0,Power Five,yes,0.08227349079565321
501,Colorado,PAC-12,Charles Clark,178500.0,,178500.0,17163.0,2595500.0,Power Five,yes,0.06877287613176652
502,Colorado,PAC-12,Andrew LaRussa,178500.0,,178500.0,17163.0,2595500.0,Power Five,yes,0.06877287613176652
503,Indiana,Big Ten,Larry McDaniel,178500.0,,178500.0,62777.0,2224500.0,Power Five,yes,0.08024275118004046
504,Kansas State,Big 12,Andre Coleman,175000.0,3325.0,178325.0,76000.0,2813325.0,Power Five,yes,0.062203975722676906
505,Texas Tech,Big 12,John Scott Jr.,175000.0,2000.0,177000.0,43750.0,2155100.0,Power Five,yes,0.08120272841167463
506,Memphis,AAC,Ryan Walters,176000.0,0.0,176000.0,14667.0,2043178.0,Others,yes,0.08614031670270529
507,Georgia Tech,ACC,Ray Rychleski,175500.0,0.0,175500.0,14583.0,2233600.0,Power Five,yes,0.07857270773638969
508,Toledo,MAC,Jon Heacock,175440.0,,175440.0,1500.0,848210.0,Others,yes,0.20683557137972908
509,Washington,PAC-12,Jordan Paopao,175008.0,0.0,175008.0,70000.0,3250032.0,Power Five,yes,0.0538480851880843
510,Virginia Tech,ACC,Aaron Morehead,175000.0,0.0,175000.0,45000.0,3583250.0,Power Five,yes,0.04883834507779251
511,Appalachian State,Sun Belt,Nate Woody,175000.0,,175000.0,9000.0,823000.0,Others,yes,0.212636695018226
512,Utah,PAC-12,Ilaisa Tuiaki,175000.0,,175000.0,14583.0,2420000.0,Power Five,yes,0.07231404958677685
513,Central Florida,AAC,Lorenzo Constantini,175000.0,0.0,175000.0,14583.0,1831614.0,Others,yes,0.09554414849416962
514,Virginia,ACC,Jappy Oliver,175000.0,0.0,175000.0,92917.0,2908670.0,Power Five,yes,0.06016495511694348
515,Houston,AAC,Rick Logo,175000.0,0.0,175000.0,47250.0,1820000.0,Others,yes,0.09615384615384616
516,Utah,PAC-12,Jim Harding,175000.0,,175000.0,14583.0,2420000.0,Power Five,yes,0.07231404958677685
517,Texas-El Paso,CUSA,Spencer Leftwich,174250.0,,174250.0,68083.0,1167375.0,Others,yes,0.14926651675768285
518,Wisconsin,Big Ten,Thomas Brown,173600.0,0.0,173600.0,67704.0,2368600.0,Power Five,yes,0.07329224014185595
519,Arizona,PAC-12,Charlie Ragle,170000.0,2900.0,172900.0,14167.0,2498650.0,Power Five,yes,0.06803673983951333
520,Wyoming,Mt. West,Scott Fuchs,160008.0,12000.0,172008.0,0.0,1320726.0,Others,yes,0.12115154846652523
521,Nevada-Las Vegas,Mt. West,Tim Hauck,170000.0,1799.0,171799.0,14167.0,1197392.0,Others,yes,0.14197522615818378
522,Nevada-Las Vegas,Mt. West,Timm Rosenbach,170000.0,1799.0,171799.0,14167.0,1197392.0,Others,yes,0.14197522615818378
523,Colorado State,Mt. West,Jeff Hammerschmidt,171482.0,,171482.0,16790.0,1627493.0,Others,yes,0.10536573736415455
524,San Jose State,Mt. West,Greg Robinson,170004.0,1000.0,171004.0,3000.0,1073992.0,Others,yes,0.15829168187472534
525,Ohio State,Big Ten,Zach Smith,170035.0,0.0,170035.0,63763.0,3592025.0,Power Five,yes,0.047336808624661574
526,Wyoming,Mt. West,David Brown,164004.0,6000.0,170004.0,0.0,1320726.0,Others,yes,0.12417715710904458
527,Cincinnati,AAC,Steven Clinkscale,170000.0,,170000.0,28333.0,1837179.0,Others,yes,0.09253317178130166
528,Cincinnati,AAC,Darren Hiller,170000.0,,170000.0,24701.0,1837179.0,Others,yes,0.09253317178130166
529,Alabama at Birmingham,CUSA,Bryant Vincent,170000.0,,170000.0,14167.0,1011000.0,Others,yes,0.1681503461918892
530,Utah,PAC-12,Sharrieff Shah,170000.0,,170000.0,14167.0,2420000.0,Power Five,yes,0.07024793388429752
531,Indiana,Big Ten,Brandon Shelby,169300.0,,169300.0,62777.0,2224500.0,Power Five,yes,0.07610699033490673
532,Colorado State,Mt. West,Art Valero,168920.0,,168920.0,16577.0,1627493.0,Others,yes,0.1037915370450134
533,East Carolina,AAC,Kirk Doll,166830.0,1500.0,168330.0,0.0,1419450.0,Others,yes,0.11753143823311846
534,Kansas State,Big 12,Blake Seiler,165000.0,3325.0,168325.0,72800.0,2813325.0,Power Five,yes,0.058649462824238226
535,Northern Illinois,MAC,Jay Niemann,163002.0,5000.0,168002.0,36167.0,915018.0,Others,yes,0.1781407578867301
536,Maryland,Big Ten,John Dunn,160000.0,7200.0,167200.0,70000.0,2588460.0,Power Five,yes,0.06181281534194077
537,Air Force,Mt. West,Blane Morgan,165000.0,1500.0,166500.0,49500.0,1467500.0,Others,yes,0.11243611584327087
538,Utah State,Mt. West,Mark Weber,163863.0,2000.0,165863.0,13655.0,1092647.0,Others,yes,0.14996883714502487
539,Louisiana-Lafayette,Sun Belt,James Willis,165000.0,0.0,165000.0,0.0,1064500.0,Others,yes,0.15500234852043213
540,South Florida,AAC,Eric Mathies,165000.0,0.0,165000.0,0.0,1860400.0,Others,yes,0.08869060417114599
541,Mississippi State,SEC,Scott Sallach,165000.0,0.0,165000.0,0.0,2682500.0,Power Five,yes,0.06150978564771668
542,Arizona,PAC-12,Matt Caponi,160000.0,3500.0,163500.0,13333.0,2498650.0,Power Five,yes,0.06403457867248315
543,Middle Tennessee State,CUSA,Buster Faulkner,160000.0,2900.0,162900.0,20000.0,1131886.0,Others,yes,0.1413569917818579
544,Old Dominion,CUSA,Brian Scott,160000.0,2500.0,162500.0,0.0,919640.0,Others,yes,0.17398112304814928
545,Central Florida,AAC,Kirk Callahan,160000.0,1800.0,161800.0,13333.0,1831614.0,Others,yes,0.08735465005181223
546,Air Force,Mt. West,Tim Cross,161500.0,0.0,161500.0,48000.0,1467500.0,Others,yes,0.1100511073253833
547,Colorado State,Mt. West,Derek Frazier,160925.0,,160925.0,15910.0,1627493.0,Others,yes,0.09887907351982467
548,Colorado State,Mt. West,Greg Lupfer,160925.0,,160925.0,15910.0,1627493.0,Others,yes,0.09887907351982467
549,San Diego State,Mt. West,Daniel Gonzales,157500.0,3000.0,160500.0,46675.0,1428414.0,Others,yes,0.11026215088902797
550,San Diego State,Mt. West,Osia Lewis,157500.0,3000.0,160500.0,46675.0,1428414.0,Others,yes,0.11026215088902797
551,San Diego State,Mt. West,LeCharls McDaniel,157500.0,2998.0,160498.0,46675.0,1428414.0,Others,yes,0.11026215088902797
552,San Diego State,Mt. West,Tony White,157500.0,2900.0,160400.0,46675.0,1428414.0,Others,yes,0.11026215088902797
553,Boise State,Mt. West,Eliah Drinkwitz,160015.0,,160015.0,12501.0,2052650.0,Others,yes,0.07795532604194577
554,Boise State,Mt. West,Julius Brown,160015.0,,160015.0,12501.0,2052650.0,Others,yes,0.07795532604194577
555,Boise State,Mt. West,Junior Adams,160015.0,,160015.0,12501.0,2052650.0,Others,yes,0.07795532604194577
556,Maryland,Big Ten,Chad Wilt,160000.0,0.0,160000.0,70000.0,2588460.0,Power Five,yes,0.06181281534194077
557,New Mexico,Mt. West,Charles McMillian,160000.0,0.0,160000.0,0.0,1363775.0,Others,yes,0.11732140565709152
558,East Carolina,AAC,John Wiley,156510.0,2500.0,159010.0,0.0,1419450.0,Others,yes,0.11026101659093311
559,Oklahoma State,Big 12,Jason Ray,157500.0,,157500.0,51250.0,2837000.0,Power Five,yes,0.05551639055340148
560,Florida Atlantic,CUSA,Brian Wright,155500.0,1100.0,156600.0,0.0,820600.0,Others,yes,0.18949549110407019
561,Air Force,Mt. West,Ben Miller,155000.0,1500.0,156500.0,46500.0,1467500.0,Others,yes,0.10562180579216354
562,Virginia,ACC,Marques Hagans,150000.0,5550.0,155550.0,41250.0,2908670.0,Power Five,yes,0.0515699615288087
563,North Texas,CUSA,Nick Quartaro,155000.0,0.0,155000.0,12917.0,1148300.0,Others,yes,0.13498214752242446
564,Oregon State,PAC-12,Trent Bray,154500.0,,154500.0,16667.0,2347200.0,Power Five,yes,0.06582310838445808
565,South Florida,AAC,David Reaves,150000.0,4000.0,154000.0,0.0,1860400.0,Others,yes,0.08062782197376908
566,Fresno State,Mt. West,Pete Germano,150964.0,2500.0,153464.0,0.0,1277508.0,Others,yes,0.11817068855928886
567,Fresno State,Mt. West,Phil Earley,150964.0,2500.0,153464.0,0.0,1277508.0,Others,yes,0.11817068855928886
568,Fresno State,Mt. West,Cameron Norcross,150964.0,400.0,151364.0,0.0,1277508.0,Others,yes,0.11817068855928886
569,Nevada,Mt. West,Nick Rolovich,150590.0,500.0,151090.0,0.0,1145484.0,Others,yes,0.13146407981255084
570,Army,Ind.,Todd Spencer,151000.0,,151000.0,30000.0,2326450.0,Others,yes,0.06490575769949923
571,Army,Ind.,Ray McCartney,151000.0,,151000.0,30000.0,2326450.0,Others,yes,0.06490575769949923
572,Army,Ind.,Kevin Corless,151000.0,,151000.0,30000.0,2326450.0,Others,yes,0.06490575769949923
573,Army,Ind.,John Loose,151000.0,,151000.0,30000.0,2326450.0,Others,yes,0.06490575769949923
574,Army,Ind.,Orlando Mitjans Jr.,151000.0,,151000.0,30000.0,2326450.0,Others,yes,0.06490575769949923
575,Army,Ind.,Lamont Seward,151000.0,,151000.0,30000.0,2326450.0,Others,yes,0.06490575769949923
576,Army,Ind.,Sean Saturnio,151000.0,,151000.0,30000.0,2326450.0,Others,yes,0.06490575769949923
577,Memphis,AAC,Brad Cornelsen,150854.0,0.0,150854.0,12571.0,2043178.0,Others,yes,0.07383301895380627
578,Colorado State,Mt. West,Alvis Whitted,150367.0,,150367.0,15031.0,1627493.0,Others,yes,0.09239179523352789
579,Louisville,ACC,L.D. Scott,150000.0,,150000.0,0.0,3225000.0,Power Five,yes,0.046511627906976744
580,Iowa State,Big 12,Tommy Mangino,150000.0,,150000.0,12450.0,2110900.0,Power Five,yes,0.07105973755270265
581,Florida,SEC,Chris Leak,150000.0,,150000.0,61500.0,3225900.0,Power Five,yes,0.046498651539105366
582,Louisville,ACC,Kolby Smith,150000.0,,150000.0,0.0,3225000.0,Power Five,yes,0.046511627906976744
583,Iowa,Big Ten,Seth Wallace,150000.0,0.0,150000.0,0.0,2772186.0,Power Five,yes,0.054108923427215926
584,Nevada,Mt. West,Scott Boone,150000.0,0.0,150000.0,0.0,1145484.0,Others,yes,0.13094901369202888
585,New Mexico State,Sun Belt,Larry Coyer,150000.0,0.0,150000.0,0.0,757090.0,Others,yes,0.19812703905744364
586,Purdue,Big Ten,Jafar Williams,150000.0,,150000.0,123750.0,2095000.0,Power Five,yes,0.07159904534606205
587,Purdue,Big Ten,Marcus Freeman,150000.0,,150000.0,123750.0,2095000.0,Power Five,yes,0.07159904534606205
588,Southern Mississippi,CUSA,Chip Lindsey,150000.0,0.0,150000.0,12500.0,1025000.0,Others,yes,0.14634146341463414
589,Houston,AAC,Dan Hammerschmidt,150000.0,0.0,150000.0,40500.0,1820000.0,Others,yes,0.08241758241758242
590,Georgia State,Sun Belt,Jeff Jagodzinski,150000.0,0.0,150000.0,0.0,922800.0,Others,yes,0.1625487646293888
591,Houston,AAC,Gordy Shaw,150000.0,0.0,150000.0,40500.0,1820000.0,Others,yes,0.08241758241758242
592,Kansas,Big 12,Ron Powlus,150000.0,0.0,150000.0,0.0,2105000.0,Power Five,yes,0.07125890736342043
593,Central Florida,AAC,Mike Buscemi,149000.0,0.0,149000.0,12417.0,1831614.0,Others,yes,0.08134901786075013
594,Wyoming,Mt. West,Pete Kaligis,145008.0,2666.0,147674.0,0.0,1320726.0,Others,yes,0.10979415866727846
595,South Florida,AAC,Telly Lockette,140000.0,6500.0,146500.0,0.0,1860400.0,Others,yes,0.07525263384218447
596,Ball State,MAC,Kevin Kelly,145000.0,0.0,145000.0,0.0,883900.0,Others,yes,0.16404570652788777
597,Arkansas State,Sun Belt,Joe Cauthen,145000.0,,145000.0,0.0,1011800.0,Others,yes,0.14330895433880214
598,Georgia State,Sun Belt,Jesse Minter,144000.0,0.0,144000.0,0.0,922800.0,Others,yes,0.15604681404421328
599,Troy,Sun Belt,Wayne Bolt,144000.0,0.0,144000.0,53500.0,908985.0,Others,yes,0.1584184557500949
600,Kent State,MAC,Brian Rock,140352.0,2200.0,142552.0,0.0,707345.0,Others,yes,0.19842085545243127
601,Western Michigan,MAC,Ed Pinkham,142500.0,,142500.0,7500.0,804500.0,Others,yes,0.17712865133623368
602,Western Michigan,MAC,Kirk Ciarrocca,142500.0,,142500.0,7500.0,804500.0,Others,yes,0.17712865133623368
603,Georgia Southern,Sun Belt,Doug Ruse,140000.0,,140000.0,14500.0,786500.0,Others,yes,0.17800381436745072
604,Bowling Green,MAC,Kim McCloud,140000.0,0.0,140000.0,0.0,815000.0,Others,yes,0.17177914110429449
605,Wisconsin,Big Ten,Ben Strickland,140000.0,0.0,140000.0,54600.0,2368600.0,Power Five,yes,0.05910664527569028
606,Southern Mississippi,CUSA,Luke Meadows,140000.0,0.0,140000.0,11667.0,1025000.0,Others,yes,0.13658536585365855
607,Cincinnati,AAC,Jeff Koonz,140000.0,,140000.0,23332.0,1837179.0,Others,yes,0.07620378852577783
608,Idaho,Sun Belt,Kris Cinkovich,137717.0,,137717.0,0.0,699088.0,Others,yes,0.19699522806856934
609,Nevada-Las Vegas,Mt. West,Chad Germer,135000.0,1799.0,136799.0,11250.0,1197392.0,Others,yes,0.11274503253738125
610,East Carolina,AAC,David Nichol,133460.0,2700.0,136160.0,0.0,1419450.0,Others,yes,0.0940223325936102
611,Buffalo,MAC,Alex Wood,135660.0,0.0,135660.0,58720.0,841896.0,Others,yes,0.16113629236865362
612,Buffalo,MAC,Lou Tepper,135660.0,0.0,135660.0,58721.0,841896.0,Others,yes,0.16113629236865362
613,California,PAC-12,Rob Likens,125000.0,10500.0,135500.0,50000.0,2081600.0,Power Five,yes,0.0600499615680246
614,Army,Ind.,Tucker Waugh,135400.0,,135400.0,30000.0,2326450.0,Others,yes,0.058200262202067525
615,South Alabama,Sun Belt,Robert Matthews,128700.0,6400.0,135100.0,25563.0,873230.0,Others,yes,0.1473838507609679
616,New Mexico,Mt. West,Barry Sacks,135000.0,0.0,135000.0,0.0,1363775.0,Others,yes,0.09898993602317098
617,Western Kentucky,CUSA,Tyson Helton,135000.0,,135000.0,0.0,978480.0,Others,yes,0.13796909492273732
618,Eastern Michigan,MAC,Kalen DeBoer,135000.0,0.0,135000.0,0.0,825000.0,Others,yes,0.16363636363636364
619,Eastern Michigan,MAC,Brad McCaslin,135000.0,0.0,135000.0,0.0,825000.0,Others,yes,0.16363636363636364
620,New Mexico,Mt. West,Derek Warehime,133250.0,1000.0,134250.0,0.0,1363775.0,Others,yes,0.09770673314879653
621,New Mexico,Mt. West,Jason Lenzmeier,133250.0,1000.0,134250.0,0.0,1363775.0,Others,yes,0.09770673314879653
622,Nevada-Las Vegas,Mt. West,Rob Phenicie,132000.0,2000.0,134000.0,11000.0,1197392.0,Others,yes,0.11023958736988389
623,Nevada-Las Vegas,Mt. West,Kraig Paulson,132000.0,1799.0,133799.0,11000.0,1197392.0,Others,yes,0.11023958736988389
624,Texas-San Antonio,CUSA,Neal Neathery,132420.0,1261.0,133681.0,2000.0,786175.0,Others,yes,0.16843578083759977
625,South Florida,AAC,Stu Holt,130000.0,3500.0,133500.0,0.0,1860400.0,Others,yes,0.06987744571059987
626,Texas-San Antonio,CUSA,Kevin Brown,132420.0,850.0,133270.0,2000.0,786175.0,Others,yes,0.16843578083759977
627,Nevada,Mt. West,Mike Bradeson,132700.0,500.0,133200.0,0.0,1145484.0,Others,yes,0.11584622744621488
628,Toledo,MAC,Jason Candle,132600.0,450.0,133050.0,1500.0,848210.0,Others,yes,0.15632921092653942
629,Nevada,Mt. West,Jim Hofher,132110.0,500.0,132610.0,0.0,1145484.0,Others,yes,0.11533116132569289
630,Fresno State,Mt. West,Ronald Antoine,130000.0,2500.0,132500.0,0.0,1277508.0,Others,yes,0.10176061519771305
631,Nevada,Mt. West,Ron Hudson,131815.0,500.0,132315.0,0.0,1145484.0,Others,yes,0.11507362826543191
632,Nevada,Mt. West,Lester Erb,131815.0,0.0,131815.0,0.0,1145484.0,Others,yes,0.11507362826543191
633,Central Michigan,MAC,Joe Tumpkin,131747.0,0.0,131747.0,0.0,818015.0,Others,yes,0.1610569488334566
634,Ohio,MAC,Jimmy Burrow,130148.0,1325.0,131473.0,0.0,898974.0,Others,yes,0.14477393117042317
635,Ohio,MAC,Tim Albin,130148.0,1325.0,131473.0,0.0,898974.0,Others,yes,0.14477393117042317
636,Florida International,CUSA,Steve Shankweiler,130000.0,400.0,130400.0,12500.0,1065400.0,Others,yes,0.12201989862962268
637,Utah State,Mt. West,Luke Wells,128071.0,2000.0,130071.0,10673.0,1092647.0,Others,yes,0.11721168867896035
638,New Mexico,Mt. West,Scott Baumgartner,128125.0,1900.0,130025.0,0.0,1363775.0,Others,yes,0.09394878187384283
639,Wyoming,Mt. West,AJ Cooper,100008.0,30000.0,130008.0,0.0,1320726.0,Others,yes,0.07572198926953812
640,Louisiana Tech,CUSA,Matt Moore,130000.0,0.0,130000.0,0.0,999700.0,Others,yes,0.13003901170351106
641,Purdue,Big Ten,Gerad Parker,130000.0,,130000.0,107250.0,2095000.0,Power Five,yes,0.06205250596658711
642,North Carolina,ACC,Keith Heckendorf,130000.0,,130000.0,10833.0,2051667.0,Power Five,yes,0.06336310912053467
643,Texas State,Sun Belt,Mike Schultz,123260.0,6500.0,129760.0,0.0,807988.0,Others,yes,0.15255177057085006
644,New Mexico,Mt. West,Archie McDaniel,128125.0,1000.0,129125.0,0.0,1363775.0,Others,yes,0.09394878187384283
645,New Mexico,Mt. West,Apollo Wright,128125.0,1000.0,129125.0,0.0,1363775.0,Others,yes,0.09394878187384283
646,Northern Illinois,MAC,Robert Cole,128004.0,0.0,128004.0,30334.0,915018.0,Others,yes,0.13989232998695109
647,Rutgers,Big Ten,Anthony Campanile,125000.0,3000.0,128000.0,0.0,2445200.0,Power Five,yes,0.05112056273515459
648,Old Dominion,CUSA,Rich Nagy,125000.0,2970.0,127970.0,0.0,919640.0,Others,yes,0.1359227523813666
649,Middle Tennessee State,CUSA,Geep Wade,125000.0,2625.0,127625.0,15625.0,1131886.0,Others,yes,0.11043514982957647
650,Idaho,Sun Belt,Ronnie Lee,127504.0,,127504.0,0.0,699088.0,Others,yes,0.18238619458494496
651,Kent State,MAC,Brian George,127500.0,0.0,127500.0,0.0,707345.0,Others,yes,0.18025150386303712
652,Fresno State,Mt. West,Joe Wade,125000.0,2500.0,127500.0,0.0,1277508.0,Others,yes,0.09784674538241639
653,Air Force,Mt. West,Jake Moreland,125000.0,1500.0,126500.0,37500.0,1467500.0,Others,yes,0.08517887563884156
654,Nevada,Mt. West,Bill Teerlinck,125885.0,500.0,126385.0,0.0,1145484.0,Others,yes,0.1098967772574737
655,San Jose State,Mt. West,Terry Malley,125772.0,500.0,126272.0,0.0,1073992.0,Others,yes,0.1171070175569278
656,Georgia State,Sun Belt,Harold Etheridge,125000.0,1000.0,126000.0,0.0,922800.0,Others,yes,0.135457303857824
657,California,PAC-12,Mark Tommerdahl,115000.0,10600.0,125600.0,50000.0,2081600.0,Power Five,yes,0.05524596464258263
658,San Jose State,Mt. West,Keith Carter,125004.0,0.0,125004.0,3000.0,1073992.0,Others,yes,0.11639192843149669
659,Miami (Ohio),MAC,George Barnett,125000.0,,125000.0,0.0,810000.0,Others,yes,0.15432098765432098
660,Miami (Ohio),MAC,Matt Pawlowski,125000.0,,125000.0,0.0,810000.0,Others,yes,0.15432098765432098
661,Kansas,Big 12,Scott Vestal,125000.0,0.0,125000.0,0.0,2105000.0,Power Five,yes,0.05938242280285035
662,Florida Atlantic,CUSA,Roc Bellantoni,125000.0,,125000.0,0.0,820600.0,Others,yes,0.15232756519619792
663,Illinois,Big Ten,Mike Bellamy,125000.0,0.0,125000.0,25000.0,2187825.0,Power Five,yes,0.05713436860809251
664,Central Michigan,MAC,Morris Watts,125000.0,0.0,125000.0,0.0,818015.0,Others,yes,0.15280893382150695
665,Kansas,Big 12,Jeff Blasko,125000.0,0.0,125000.0,0.0,2105000.0,Power Five,yes,0.05938242280285035
666,Houston,AAC,Tony Jeffery,125000.0,0.0,125000.0,33750.0,1820000.0,Others,yes,0.06868131868131869
667,East Carolina,AAC,Brandon Jones,120890.0,3800.0,124690.0,0.0,1419450.0,Others,yes,0.08516678995385536
668,Appalachian State,Sun Belt,Dale Jones,123250.0,,123250.0,9000.0,823000.0,Others,yes,0.14975698663426487
669,Louisiana-Lafayette,Sun Belt,Mitch Rodrigue,123000.0,0.0,123000.0,0.0,1064500.0,Others,yes,0.11554720526068576
670,North Texas,CUSA,Mike Grant,123000.0,0.0,123000.0,10250.0,1148300.0,Others,yes,0.10711486545327877
671,Texas-El Paso,CUSA,Cornell Jackson,123000.0,,123000.0,51000.0,1167375.0,Others,yes,0.10536460006424671
672,Old Dominion,CUSA,Jeff Commissiong,120000.0,2950.0,122950.0,0.0,919640.0,Others,yes,0.13048584228611196
673,Ball State,MAC,Joey Lynch,120000.0,2950.0,122950.0,0.0,883900.0,Others,yes,0.13576196402307952
674,Akron,MAC,Todd Stroud,122400.0,,122400.0,25956.0,910520.0,Others,yes,0.1344286781179985
675,Georgia Southern,Sun Belt,Jack Curtis,120000.0,1500.0,121500.0,14500.0,786500.0,Others,yes,0.15257469802924348
676,Louisiana-Monroe,Sun Belt,Steve Farmer,121000.0,0.0,121000.0,3500.0,724300.0,Others,yes,0.16705784895761425
677,Louisiana-Monroe,Sun Belt,Troy Reffett,120000.0,100.0,120100.0,3500.0,724300.0,Others,yes,0.16567720557779925
678,North Texas,CUSA,Mike Simmonds,120000.0,0.0,120000.0,10000.0,1148300.0,Others,yes,0.10450230775929635
679,Georgia State,Sun Belt,Luke Huard,120000.0,0.0,120000.0,0.0,922800.0,Others,yes,0.13003901170351106
680,Alabama at Birmingham,CUSA,Jody Wright,120000.0,,120000.0,10000.0,1011000.0,Others,yes,0.11869436201780416
